HVek	HPohlavi	HMesto	HMesto_X	HMesto_Y	HStat	PPobytOd	PNoci	POsob	PTypPobytu	PCenaUbytovani	PCenaStrava	PCenaSleva	PCenaCelkem	DHodnoceni	DUbytovani	DStrava	DPersonal	DZabava
46	muž	Drážïany	13.7397044	51.0497456	Nìmecko	12.10.2013	7	3	rekreaèní	30450.00	0.00	600.00	29850.00	prùmìr	56	67	63	93
77	muž	Hradec Králové	15.8353464	50.2100194	ÈR	12.10.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	nespokojen	22	9	23	33
63	žena	Drážïany	13.7397044	51.0497456	Nìmecko	12.10.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	50	58	60	99
58	žena	Ostrava	18.2825511	49.8341497	ÈR	17.10.2013	1	4	služební	5800.00	0.00	0.00	5800.00	prùmìr	55	58	71	82
31	žena	Varšava	21.0099069	52.2342533	Polsko	17.10.2013	1	3	služební	4350.00	0.00	0.00	4350.00	nespokojen	37	27	26	3
52	žena	Jihlava	15.5909008	49.3963828	ÈR	17.10.2013	1	3	služební	4350.00	0.00	0.00	4350.00	nespokojen	13	26	23	4
19	žena	Plzeò	13.3771556	49.7490406	ÈR	18.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	37	21	14	11
78	muž	Linec	14.2862742	48.3066489	Rakousko	18.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	54	66	62	100
80	muž	Berlín	13.3908886	52.5176189	Nìmecko	18.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	49	59	60	50
41	žena	Berlín	13.3908886	52.5176189	Nìmecko	18.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	56	57	69	46
25	muž	Kladno	14.1022533	50.1484586	ÈR	18.10.2013	2	3	rekreaèní	8700.00	0.00	200.00	8500.00	prùmìr	53	30	61	83
44	žena	Salzburg	13.0475658	47.798095	Rakousko	18.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	53	34	45	51
64	žena	Berlín	13.3908886	52.5176189	Nìmecko	18.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	52	34	55	100
24	žena	Berlín	13.3908886	52.5176189	Nìmecko	18.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	47	32	59	50
29	žena	Linec	14.2862742	48.3066489	Rakousko	18.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	45	36	53	46
19	muž	Plzeò	13.3771556	49.7490406	ÈR	19.10.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	nespokojen	25	26	28	3
46	žena	Praha	14.4212806	50.0874967	ÈR	19.10.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	spokojen	97	74	92	58
20	žena	Nitra	18.0902903	48.3139558	Slovensko	19.10.2013	7	3	rekreaèní	30450.00	0.00	600.00	29850.00	nespokojen	13	21	37	12
31	muž	Praha	14.4212806	50.0874967	ÈR	19.10.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	spokojen	82	65	81	72
30	žena	Nitra	18.0902903	48.3139558	Slovensko	19.10.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	nespokojen	37	11	24	1
30	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	19.10.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	22	22	27	4
56	muž	Praha	14.4212806	50.0874967	ÈR	19.10.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	spokojen	96	91	82	64
74	muž	Drážïany	13.7397044	51.0497456	Nìmecko	19.10.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	54	34	72	93
35	muž	Praha	14.4212806	50.0874967	ÈR	19.10.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	spokojen	98	79	90	48
43	muž	Nitra	18.0902903	48.3139558	Slovensko	19.10.2013	7	3	rekreaèní	30450.00	0.00	600.00	29850.00	nespokojen	13	17	13	17
68	muž	Praha	14.4212806	50.0874967	ÈR	19.10.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	nespokojen	16	20	21	4
35	muž	Salzburg	13.0475658	47.798095	Rakousko	19.10.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	spokojen	95	75	87	48
32	muž	Mnichov	11.5836375	48.1364669	Nìmecko	19.10.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	nespokojen	24	11	16	18
65	žena	Drážïany	13.7397044	51.0497456	Nìmecko	19.10.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	42	68	54	98
36	žena	Praha	14.4212806	50.0874967	ÈR	19.10.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	spokojen	92	82	85	71
35	žena	Praha	14.4212806	50.0874967	ÈR	19.10.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	spokojen	100	81	94	55
76	žena	Liberec	15.0663036	50.7709239	ÈR	19.10.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	spokojen	83	79	100	47
46	žena	Salzburg	13.0475658	47.798095	Rakousko	19.10.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	spokojen	83	84	88	57
20	žena	Hradec Králové	15.8353464	50.2100194	ÈR	24.10.2013	1	4	služební	5800.00	0.00	0.00	5800.00	prùmìr	59	35	60	95
24	muž	Linec	14.2862742	48.3066489	Rakousko	25.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	55	35	57	99
18	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	22	12	38	36
35	muž	Berlín	13.3908886	52.5176189	Nìmecko	25.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	47	35	45	48
65	muž	Linec	14.2862742	48.3066489	Rakousko	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	48	59	60	82
76	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	25.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	nespokojen	15	19	26	19
19	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	30	9	37	8
24	žena	Linec	14.2862742	48.3066489	Rakousko	25.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	51	23	45	84
22	muž	Salzburg	13.0475658	47.798095	Rakousko	25.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	57	57	46	98
57	žena	Zlín	17.6700633	49.2280669	ÈR	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	23	27	25	4
48	žena	Linec	14.2862742	48.3066489	Rakousko	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	58	22	47	47
69	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	25.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	nespokojen	26	19	25	10
60	muž	Bratislava	17.1097606	48.1547933	Slovensko	25.10.2013	7	1	rekreaèní	10150.00	0.00	200.00	9950.00	spokojen	89	73	97	55
36	žena	Linec	14.2862742	48.3066489	Rakousko	25.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	43	33	58	98
22	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	22	27	15	17
62	muž	Vídeò	16.3736767	48.2115631	Rakousko	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	28	25	27	19
40	žena	Linec	14.2862742	48.3066489	Rakousko	25.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	59	67	48	97
18	žena	Salzburg	13.0475658	47.798095	Rakousko	25.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	57	33	72	51
77	muž	Salzburg	13.0475658	47.798095	Rakousko	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	55	32	53	81
29	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	25.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	nespokojen	16	19	31	5
19	žena	Berlín	13.3908886	52.5176189	Nìmecko	25.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	43	23	69	81
28	muž	Linec	14.2862742	48.3066489	Rakousko	25.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	60	31	47	96
36	muž	Salzburg	13.0475658	47.798095	Rakousko	25.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	56	33	45	93
19	žena	Brno	16.6153758	49.1921808	ÈR	25.10.2013	2	3	rekreaèní	8700.00	0.00	200.00	8500.00	nespokojen	38	27	15	19
64	muž	Mnichov	11.5836375	48.1364669	Nìmecko	25.10.2013	2	3	rekreaèní	8700.00	0.00	200.00	8500.00	prùmìr	53	34	70	96
49	muž	Linec	14.2862742	48.3066489	Rakousko	25.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	59	65	71	98
33	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	25.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	55	35	54	51
52	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	29	26	26	9
50	muž	Salzburg	13.0475658	47.798095	Rakousko	25.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	58	30	45	51
19	žena	Nitra	18.0902903	48.3139558	Slovensko	26.10.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	nespokojen	14	26	40	33
35	muž	Praha	14.4212806	50.0874967	ÈR	26.10.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	nespokojen	21	27	22	36
43	muž	Salzburg	13.0475658	47.798095	Rakousko	26.10.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	nespokojen	32	25	40	2
56	žena	Nitra	18.0902903	48.3139558	Slovensko	26.10.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	nespokojen	29	21	25	20
20	muž	Hradec Králové	15.8353464	50.2100194	ÈR	31.10.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	30	11	16	1
77	muž	Salzburg	13.0475658	47.798095	Rakousko	1.11.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	52	24	53	49
31	žena	Bratislava	17.1097606	48.1547933	Slovensko	1.11.2013	7	1	rekreaèní	10150.00	0.00	200.00	9950.00	spokojen	89	92	100	54
77	žena	Nitra	18.0902903	48.3139558	Slovensko	1.11.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	54	21	46	46
53	muž	Vídeò	16.3736767	48.2115631	Rakousko	1.11.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	60	24	60	84
39	žena	Praha	14.4212806	50.0874967	ÈR	1.11.2013	7	1	rekreaèní	10150.00	0.00	200.00	9950.00	spokojen	89	75	86	72
38	žena	Salzburg	13.0475658	47.798095	Rakousko	1.11.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	47	60	72	97
77	žena	Bratislava	17.1097606	48.1547933	Slovensko	1.11.2013	7	3	rekreaèní	30450.00	0.00	200.00	30250.00	spokojen	89	82	93	57
25	žena	Jihlava	15.5909008	49.3963828	ÈR	1.11.2013	7	1	rekreaèní	10150.00	0.00	200.00	9950.00	spokojen	81	92	88	45
22	žena	Bratislava	17.1097606	48.1547933	Slovensko	1.11.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	spokojen	91	80	99	53
32	muž	Plzeò	13.3771556	49.7490406	ÈR	1.11.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	60	35	47	47
29	muž	Ostrava	18.2825511	49.8341497	ÈR	1.11.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	22	20	30	18
28	muž	Bratislava	17.1097606	48.1547933	Slovensko	1.11.2013	7	2	rekreaèní	20300.00	0.00	200.00	20100.00	spokojen	81	68	83	46
75	muž	Bratislava	17.1097606	48.1547933	Slovensko	1.11.2013	7	1	rekreaèní	10150.00	0.00	200.00	9950.00	spokojen	97	83	92	55
70	žena	Bratislava	17.1097606	48.1547933	Slovensko	1.11.2013	7	1	rekreaèní	10150.00	0.00	200.00	9950.00	spokojen	93	65	94	45
43	žena	Nitra	18.0902903	48.3139558	Slovensko	1.11.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	44	67	71	47
73	žena	Karlovy Vary	12.8690381	50.2311075	ÈR	2.11.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	spokojen	88	73	82	46
36	muž	Karlovy Vary	12.8690381	50.2311075	ÈR	2.11.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	spokojen	90	80	94	61
19	muž	Zlín	17.6700633	49.2280669	ÈR	7.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	30	15	24	17
38	žena	Bratislava	17.1097606	48.1547933	Slovensko	7.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	28	26	26	19
33	muž	Bratislava	17.1097606	48.1547933	Slovensko	7.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	15	11	27	4
35	žena	Bratislava	17.1097606	48.1547933	Slovensko	7.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	27	20	13	17
63	muž	Bratislava	17.1097606	48.1547933	Slovensko	7.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	14	26	13	19
24	muž	Jihlava	15.5909008	49.3963828	ÈR	7.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	13	21	13	1
56	muž	Nitra	18.0902903	48.3139558	Slovensko	8.11.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	44	67	70	46
53	muž	Nitra	18.0902903	48.3139558	Slovensko	8.11.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	46	58	45	100
43	muž	Nitra	18.0902903	48.3139558	Slovensko	8.11.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	41	57	62	84
56	žena	Zlín	17.6700633	49.2280669	ÈR	8.11.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	spokojen	100	76	95	64
77	žena	Nitra	18.0902903	48.3139558	Slovensko	8.11.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	58	29	45	96
33	žena	Karlovy Vary	12.8690381	50.2311075	ÈR	9.11.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	spokojen	88	74	94	54
76	žena	Karlovy Vary	12.8690381	50.2311075	ÈR	9.11.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	prùmìr	44	66	71	84
58	žena	Plzeò	13.3771556	49.7490406	ÈR	9.11.2013	4	1	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	84	92	82	64
79	muž	Karlovy Vary	12.8690381	50.2311075	ÈR	9.11.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	spokojen	92	67	91	56
66	žena	Jihlava	15.5909008	49.3963828	ÈR	9.11.2013	4	1	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	83	77	85	46
43	žena	Plzeò	13.3771556	49.7490406	ÈR	9.11.2013	4	1	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	81	79	86	63
19	muž	Karlovy Vary	12.8690381	50.2311075	ÈR	9.11.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	spokojen	97	78	94	63
35	žena	Plzeò	13.3771556	49.7490406	ÈR	9.11.2013	4	1	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	90	81	92	53
32	žena	Karlovy Vary	12.8690381	50.2311075	ÈR	9.11.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	spokojen	99	74	89	72
66	muž	Berlín	13.3908886	52.5176189	Nìmecko	9.11.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	spokojen	98	82	99	60
75	muž	Mnichov	11.5836375	48.1364669	Nìmecko	9.11.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	prùmìr	56	31	47	99
54	muž	Plzeò	13.3771556	49.7490406	ÈR	9.11.2013	4	1	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	95	67	87	61
43	žena	Karlovy Vary	12.8690381	50.2311075	ÈR	9.11.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	spokojen	83	80	92	62
38	muž	Plzeò	13.3771556	49.7490406	ÈR	9.11.2013	4	4	rekreaèní	23200.00	0.00	200.00	23000.00	spokojen	99	80	83	70
30	muž	Praha	14.4212806	50.0874967	ÈR	9.11.2013	4	4	rekreaèní	23200.00	0.00	200.00	23000.00	spokojen	92	79	91	70
75	muž	Karlovy Vary	12.8690381	50.2311075	ÈR	9.11.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	spokojen	91	82	95	55
58	muž	Mnichov	11.5836375	48.1364669	Nìmecko	9.11.2013	8	2	rekreaèní	23200.00	0.00	200.00	23000.00	spokojen	96	65	84	56
34	muž	Nitra	18.0902903	48.3139558	Slovensko	13.11.2013	1	4	rekreaèní	5800.00	0.00	0.00	5800.00	nespokojen	27	27	15	5
28	žena	Nitra	18.0902903	48.3139558	Slovensko	13.11.2013	1	3	rekreaèní	4350.00	0.00	0.00	4350.00	nespokojen	22	26	24	35
50	žena	Hradec Králové	15.8353464	50.2100194	ÈR	13.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	25	28	15	36
25	muž	Nitra	18.0902903	48.3139558	Slovensko	13.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	29	25	14	10
38	žena	Salzburg	13.0475658	47.798095	Rakousko	14.11.2013	1	3	rekreaèní	4350.00	0.00	0.00	4350.00	prùmìr	56	29	60	99
82	muž	Bratislava	17.1097606	48.1547933	Slovensko	14.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	26	23	37	2
77	muž	Salzburg	13.0475658	47.798095	Rakousko	14.11.2013	1	3	rekreaèní	4350.00	0.00	0.00	4350.00	prùmìr	45	31	48	48
60	žena	Bratislava	17.1097606	48.1547933	Slovensko	14.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	31	21	14	20
30	žena	Salzburg	13.0475658	47.798095	Rakousko	14.11.2013	1	3	rekreaèní	4350.00	0.00	0.00	4350.00	prùmìr	60	36	60	95
30	žena	Bratislava	17.1097606	48.1547933	Slovensko	14.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	22	12	32	6
25	žena	Vídeò	16.3736767	48.2115631	Rakousko	15.11.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	100	77	90	72
58	žena	Nitra	18.0902903	48.3139558	Slovensko	15.11.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	58	60	47	84
25	muž	Bratislava	17.1097606	48.1547933	Slovensko	15.11.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	82	84	84	55
64	muž	Bratislava	17.1097606	48.1547933	Slovensko	15.11.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	spokojen	90	82	88	58
77	žena	Varšava	21.0099069	52.2342533	Polsko	15.11.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	56	35	64	98
27	žena	Salzburg	13.0475658	47.798095	Rakousko	15.11.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	98	84	82	58
27	žena	Mnichov	11.5836375	48.1364669	Nìmecko	15.11.2013	7	2	rekreaèní	20300.00	0.00	200.00	20100.00	spokojen	82	67	83	46
35	muž	Nitra	18.0902903	48.3139558	Slovensko	15.11.2013	2	3	rekreaèní	8700.00	0.00	200.00	8500.00	prùmìr	48	21	46	81
36	muž	Bratislava	17.1097606	48.1547933	Slovensko	15.11.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	98	90	85	59
29	muž	Bratislava	17.1097606	48.1547933	Slovensko	15.11.2013	7	1	rekreaèní	10150.00	0.00	200.00	9950.00	spokojen	96	89	85	58
39	žena	Bratislava	17.1097606	48.1547933	Slovensko	15.11.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	90	73	88	45
51	muž	Nitra	18.0902903	48.3139558	Slovensko	15.11.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	60	34	61	96
58	žena	Bratislava	17.1097606	48.1547933	Slovensko	15.11.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	98	66	89	55
29	muž	Mnichov	11.5836375	48.1364669	Nìmecko	15.11.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	92	74	91	72
25	muž	Ostrava	18.2825511	49.8341497	ÈR	16.11.2013	4	1	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	84	79	86	48
40	muž	Ostrava	18.2825511	49.8341497	ÈR	16.11.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	prùmìr	44	67	53	47
39	muž	Ostrava	18.2825511	49.8341497	ÈR	16.11.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	prùmìr	42	32	53	83
31	muž	Ostrava	18.2825511	49.8341497	ÈR	16.11.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	prùmìr	56	23	62	81
25	žena	Vídeò	16.3736767	48.2115631	Rakousko	16.11.2013	8	2	rekreaèní	23200.00	0.00	200.00	23000.00	spokojen	82	90	95	58
50	žena	Ostrava	18.2825511	49.8341497	ÈR	16.11.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	prùmìr	50	66	57	100
65	žena	Plzeò	13.3771556	49.7490406	ÈR	16.11.2013	4	1	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	100	84	87	64
41	žena	Ostrava	18.2825511	49.8341497	ÈR	16.11.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	prùmìr	57	24	45	82
35	žena	Plzeò	13.3771556	49.7490406	ÈR	16.11.2013	4	1	rekreaèní	5800.00	0.00	200.00	5600.00	spokojen	100	82	89	58
25	muž	Ostrava	18.2825511	49.8341497	ÈR	16.11.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	prùmìr	48	22	72	100
43	muž	Ostrava	18.2825511	49.8341497	ÈR	16.11.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	prùmìr	48	23	46	96
58	muž	Ostrava	18.2825511	49.8341497	ÈR	16.11.2013	21	3	rekreaèní	91350.00	0.00	1400.00	89950.00	prùmìr	47	60	55	96
37	muž	Nitra	18.0902903	48.3139558	Slovensko	20.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	23	22	27	35
41	žena	Nitra	18.0902903	48.3139558	Slovensko	20.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	24	27	23	2
65	žena	Nitra	18.0902903	48.3139558	Slovensko	20.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	38	25	26	20
54	muž	Vídeò	16.3736767	48.2115631	Rakousko	20.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	37	21	39	35
51	muž	Salzburg	13.0475658	47.798095	Rakousko	21.11.2013	1	3	rekreaèní	4350.00	0.00	0.00	4350.00	prùmìr	51	23	48	48
82	muž	Salzburg	13.0475658	47.798095	Rakousko	21.11.2013	1	3	rekreaèní	4350.00	0.00	0.00	4350.00	prùmìr	53	57	48	51
65	žena	Salzburg	13.0475658	47.798095	Rakousko	21.11.2013	1	4	rekreaèní	5800.00	0.00	0.00	5800.00	prùmìr	57	57	69	84
60	žena	Vídeò	16.3736767	48.2115631	Rakousko	21.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	41	24	70	52
58	muž	Linec	14.2862742	48.3066489	Rakousko	22.11.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	spokojen	95	79	87	61
77	žena	Salzburg	13.0475658	47.798095	Rakousko	23.11.2013	8	2	rekreaèní	23200.00	0.00	200.00	23000.00	spokojen	88	65	83	61
54	muž	Karlovy Vary	12.8690381	50.2311075	ÈR	23.11.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	spokojen	97	81	97	54
20	muž	Salzburg	13.0475658	47.798095	Rakousko	23.11.2013	8	1	rekreaèní	11600.00	0.00	200.00	11400.00	spokojen	89	91	84	64
65	muž	Salzburg	13.0475658	47.798095	Rakousko	23.11.2013	8	2	rekreaèní	23200.00	0.00	200.00	23000.00	spokojen	94	65	89	72
30	žena	Salzburg	13.0475658	47.798095	Rakousko	23.11.2013	8	2	rekreaèní	23200.00	0.00	200.00	23000.00	spokojen	97	76	96	53
35	muž	Ostrava	18.2825511	49.8341497	ÈR	23.11.2013	8	2	rekreaèní	23200.00	0.00	200.00	23000.00	spokojen	89	80	85	47
76	muž	Salzburg	13.0475658	47.798095	Rakousko	23.11.2013	8	1	rekreaèní	11600.00	0.00	200.00	11400.00	spokojen	98	84	84	70
38	muž	Salzburg	13.0475658	47.798095	Rakousko	23.11.2013	8	4	rekreaèní	46400.00	0.00	200.00	46200.00	spokojen	85	77	88	60
39	muž	Mnichov	11.5836375	48.1364669	Nìmecko	26.11.2013	2	2	rekreaèní	5800.00	0.00	0.00	5800.00	prùmìr	53	68	63	94
29	žena	Karlovy Vary	12.8690381	50.2311075	ÈR	27.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	14	21	30	34
58	žena	Salzburg	13.0475658	47.798095	Rakousko	27.11.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	nespokojen	13	16	23	19
19	žena	Salzburg	13.0475658	47.798095	Rakousko	28.11.2013	1	3	rekreaèní	4350.00	0.00	0.00	4350.00	prùmìr	45	30	46	95
76	muž	Hradec Králové	15.8353464	50.2100194	ÈR	28.11.2013	1	3	rekreaèní	4350.00	0.00	0.00	4350.00	prùmìr	41	21	61	95
54	žena	Linec	14.2862742	48.3066489	Rakousko	28.11.2013	2	2	služební	5800.00	0.00	0.00	5800.00	prùmìr	52	22	60	95
35	žena	Salzburg	13.0475658	47.798095	Rakousko	28.11.2013	1	3	rekreaèní	4350.00	0.00	0.00	4350.00	prùmìr	55	30	56	96
35	muž	Linec	14.2862742	48.3066489	Rakousko	29.11.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	spokojen	88	82	84	61
69	muž	Linec	14.2862742	48.3066489	Rakousko	29.11.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	spokojen	89	66	99	72
24	žena	Linec	14.2862742	48.3066489	Rakousko	29.11.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	spokojen	88	81	100	58
36	žena	Linec	14.2862742	48.3066489	Rakousko	29.11.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	spokojen	82	80	84	48
65	žena	Linec	14.2862742	48.3066489	Rakousko	29.11.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	spokojen	94	83	95	45
