HVek	HPohlavi	HMesto	HMesto_X	HMesto_Y	HStat	PPobytOd	PNoci	POsob	PTypPobytu	PCenaUbytovani	PCenaStrava	PCenaSleva	PCenaCelkem	DHodnoceni	DUbytovani	DStrava	DPersonal	DZabava	MTeplota	MObloha	SEUR
62	žena	Mnichov	11.5836375	48.1364669	Nìmecko	9.8.2013	2	2	rekreaèní	5800.00	720.00	200.00	6320.00	nespokojen	21	18	29	1	21.2	sluneèno	25.93
64	muž	Linec	14.2862742	48.3066489	Rakousko	9.8.2013	2	1	rekreaèní	2900.00	360.00	200.00	3060.00	prùmìr	60	67	54	97	21.2	sluneèno	25.93
33	muž	Linec	14.2862742	48.3066489	Rakousko	9.8.2013	1	1	rekreaèní	1450.00	180.00	0.00	1630.00	prùmìr	47	33	71	46	21.2	sluneèno	25.93
51	muž	Mnichov	11.5836375	48.1364669	Nìmecko	9.8.2013	2	2	rekreaèní	5800.00	720.00	200.00	6320.00	nespokojen	32	20	22	33	21.2	sluneèno	25.93
19	žena	Mnichov	11.5836375	48.1364669	Nìmecko	9.8.2013	2	4	rekreaèní	11600.00	1440.00	200.00	12840.00	prùmìr	47	30	59	97	21.2	sluneèno	25.93
55	žena	Linec	14.2862742	48.3066489	Rakousko	9.8.2013	1	2	rekreaèní	2900.00	360.00	0.00	3260.00	prùmìr	57	24	56	99	21.2	sluneèno	25.93
24	žena	Linec	14.2862742	48.3066489	Rakousko	9.8.2013	2	1	rekreaèní	2900.00	360.00	200.00	3060.00	prùmìr	42	57	46	46	21.2	sluneèno	25.93
31	žena	Linec	14.2862742	48.3066489	Rakousko	9.8.2013	1	4	rekreaèní	5800.00	720.00	0.00	6520.00	prùmìr	46	33	61	81	21.2	sluneèno	25.93
47	žena	Linec	14.2862742	48.3066489	Rakousko	9.8.2013	1	2	rekreaèní	2900.00	0.00	0.00	2900.00	prùmìr	58	29	45	51	21.2	sluneèno	25.93
52	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	9.8.2013	2	2	rekreaèní	5800.00	720.00	200.00	6320.00	nespokojen	29	11	21	1	21.2	sluneèno	25.93
22	žena	Linec	14.2862742	48.3066489	Rakousko	9.8.2013	2	1	rekreaèní	2900.00	360.00	200.00	3060.00	prùmìr	45	22	62	97	21.2	sluneèno	25.93
41	muž	Linec	14.2862742	48.3066489	Rakousko	9.8.2013	1	4	rekreaèní	5800.00	720.00	0.00	6520.00	prùmìr	52	34	58	52	21.2	sluneèno	25.93
79	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	9.8.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	nespokojen	24	26	14	34	21.2	sluneèno	25.93
49	muž	Linec	14.2862742	48.3066489	Rakousko	9.8.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	47	57	63	84	21.2	sluneèno	25.93
52	muž	Linec	14.2862742	48.3066489	Rakousko	9.8.2013	2	1	rekreaèní	2900.00	360.00	200.00	3060.00	prùmìr	41	65	62	46	21.2	sluneèno	25.93
25	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	9.8.2013	2	2	rekreaèní	5800.00	720.00	200.00	6320.00	nespokojen	37	17	14	4	21.2	sluneèno	25.93
30	muž	Jihlava	15.5909008	49.3963828	ÈR	10.8.2013	7	4	rekreaèní	40600.00	5040.00	200.00	45440.00	prùmìr	53	65	70	94	22.1	sluneèno	25.93
35	žena	Jihlava	15.5909008	49.3963828	ÈR	10.8.2013	7	4	rekreaèní	40600.00	5040.00	200.00	45440.00	prùmìr	42	68	53	93	22.1	sluneèno	25.93
21	muž	Katovice	19.0241283	50.2592108	Polsko	10.8.2013	7	4	rekreaèní	40600.00	0.00	200.00	40400.00	prùmìr	56	65	57	47	22.1	sluneèno	25.93
78	žena	Jihlava	15.5909008	49.3963828	ÈR	10.8.2013	7	4	rekreaèní	40600.00	5040.00	200.00	45440.00	prùmìr	53	23	58	51	22.1	sluneèno	25.93
36	muž	Jihlava	15.5909008	49.3963828	ÈR	10.8.2013	7	4	rekreaèní	40600.00	0.00	200.00	40400.00	prùmìr	48	58	71	84	22.1	sluneèno	25.93
67	žena	Jihlava	15.5909008	49.3963828	ÈR	10.8.2013	7	2	rekreaèní	20300.00	2520.00	200.00	22620.00	prùmìr	50	33	64	96	22.1	sluneèno	25.93
51	muž	Jihlava	15.5909008	49.3963828	ÈR	10.8.2013	7	4	rekreaèní	40600.00	5040.00	200.00	45440.00	prùmìr	56	57	57	81	22.1	sluneèno	25.93
19	žena	Jihlava	15.5909008	49.3963828	ÈR	10.8.2013	7	4	rekreaèní	40600.00	5040.00	200.00	45440.00	prùmìr	45	21	55	97	22.1	sluneèno	25.93
51	žena	Katovice	19.0241283	50.2592108	Polsko	12.8.2013	7	4	rekreaèní	40600.00	5040.00	200.00	45440.00	nespokojen	32	28	24	3	22.6	srážky	25.88
35	muž	Mnichov	11.5836375	48.1364669	Nìmecko	13.8.2013	1	1	služební	1450.00	180.00	0.00	1630.00	prùmìr	41	65	70	52	17.6	sluneèno	25.88
46	žena	Mnichov	11.5836375	48.1364669	Nìmecko	13.8.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	60	60	69	81	17.6	sluneèno	25.88
65	muž	Vídeò	16.3736767	48.2115631	Rakousko	13.8.2013	1	3	služební	4350.00	540.00	0.00	4890.00	prùmìr	41	65	54	81	17.6	sluneèno	25.88
19	žena	Linec	14.2862742	48.3066489	Rakousko	16.8.2013	2	4	rekreaèní	11600.00	1440.00	200.00	12840.00	prùmìr	53	31	48	98	19.5	zataženo	25.8
30	muž	Mnichov	11.5836375	48.1364669	Nìmecko	20.8.2013	1	2	služební	2900.00	360.00	0.00	3260.00	prùmìr	57	24	58	47	22.1	srážky	25.77
72	žena	Mnichov	11.5836375	48.1364669	Nìmecko	20.8.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	50	60	54	95	22.1	srážky	25.77
51	žena	Mnichov	11.5836375	48.1364669	Nìmecko	20.8.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	60	65	60	51	22.1	srážky	25.77
58	žena	Mnichov	11.5836375	48.1364669	Nìmecko	20.8.2013	1	1	služební	1450.00	180.00	0.00	1630.00	prùmìr	57	65	69	82	22.1	srážky	25.77
72	žena	Kladno	14.1022533	50.1484586	ÈR	21.8.2013	1	1	služební	1450.00	180.00	0.00	1630.00	prùmìr	50	33	60	84	24	srážky	25.77
30	žena	Kladno	14.1022533	50.1484586	ÈR	21.8.2013	1	1	služební	1450.00	180.00	0.00	1630.00	prùmìr	56	67	64	95	24	srážky	25.77
28	muž	Mnichov	11.5836375	48.1364669	Nìmecko	27.8.2013	1	1	služební	1450.00	180.00	0.00	1630.00	prùmìr	47	58	70	46	26.9	zataženo	25.76
66	muž	Kladno	14.1022533	50.1484586	ÈR	28.8.2013	1	2	služební	2900.00	360.00	0.00	3260.00	prùmìr	49	33	56	93	25.5	srážky	25.72
36	žena	Kladno	14.1022533	50.1484586	ÈR	28.8.2013	1	1	služební	1450.00	180.00	0.00	1630.00	prùmìr	55	58	69	51	25.5	srážky	25.72
69	žena	Kladno	14.1022533	50.1484586	ÈR	28.8.2013	1	1	služební	1450.00	180.00	0.00	1630.00	prùmìr	56	30	63	49	25.5	srážky	25.72
62	muž	Kladno	14.1022533	50.1484586	ÈR	28.8.2013	1	1	služební	1450.00	180.00	0.00	1630.00	prùmìr	55	33	55	96	25.5	srážky	25.72
37	žena	Kladno	14.1022533	50.1484586	ÈR	28.8.2013	1	3	služební	4350.00	540.00	0.00	4890.00	prùmìr	52	67	63	52	25.5	srážky	25.72
41	muž	Kladno	14.1022533	50.1484586	ÈR	28.8.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	48	22	71	49	25.5	srážky	25.72
29	muž	Kladno	14.1022533	50.1484586	ÈR	28.8.2013	1	1	služební	1450.00	180.00	0.00	1630.00	prùmìr	50	59	71	84	25.5	srážky	25.72
75	žena	Kladno	14.1022533	50.1484586	ÈR	28.8.2013	1	3	služební	4350.00	0.00	0.00	4350.00	prùmìr	57	32	62	97	25.5	srážky	25.72
24	žena	Brno	16.6153758	49.1921808	ÈR	3.9.2013	14	4	rekreaèní	81200.00	0.00	200.00	81000.00	prùmìr	49	30	46	51	19.9	srážky	25.72
55	žena	Gdaòsk	18.6560864	54.3482911	Polsko	10.9.2013	14	4	rekreaèní	81200.00	0.00	200.00	81000.00	prùmìr	43	31	60	94	27.2	zataženo	25.84
56	žena	Gdaòsk	18.6560864	54.3482911	Polsko	10.9.2013	14	4	rekreaèní	81200.00	0.00	200.00	81000.00	prùmìr	59	30	55	50	27.2	zataženo	25.84
56	žena	Gdaòsk	18.6560864	54.3482911	Polsko	10.9.2013	14	2	rekreaèní	40600.00	0.00	200.00	40400.00	prùmìr	60	65	46	51	27.2	zataženo	25.84
22	muž	Gdaòsk	18.6560864	54.3482911	Polsko	10.9.2013	14	1	rekreaèní	20300.00	0.00	200.00	20100.00	prùmìr	60	60	54	93	27.2	zataženo	25.84
60	žena	Gdaòsk	18.6560864	54.3482911	Polsko	10.9.2013	14	4	rekreaèní	81200.00	0.00	200.00	81000.00	prùmìr	45	32	63	98	27.2	zataženo	25.84
43	žena	Gdaòsk	18.6560864	54.3482911	Polsko	10.9.2013	14	2	rekreaèní	40600.00	0.00	200.00	40400.00	prùmìr	45	66	62	50	27.2	zataženo	25.84
30	žena	Gdaòsk	18.6560864	54.3482911	Polsko	10.9.2013	14	3	rekreaèní	60900.00	0.00	200.00	60700.00	prùmìr	60	34	70	96	27.2	zataženo	25.84
54	žena	Gdaòsk	18.6560864	54.3482911	Polsko	10.9.2013	14	4	rekreaèní	81200.00	0.00	200.00	81000.00	prùmìr	49	57	46	46	27.2	zataženo	25.84
35	muž	Praha	14.4212806	50.0874967	ÈR	17.9.2013	14	1	rekreaèní	20300.00	0.00	200.00	20100.00	prùmìr	54	60	46	45	15.2	sluneèno	25.72
80	žena	Salzburg	13.0475658	47.798095	Rakousko	3.10.2013	1	4	služební	5800.00	0.00	0.00	5800.00	prùmìr	44	24	72	84	19.7	zataženo	25.56
43	muž	Zlín	17.6700633	49.2280669	ÈR	3.10.2013	1	3	služební	4350.00	0.00	0.00	4350.00	nespokojen	13	24	16	36	19.7	zataženo	25.56
54	žena	Karlovy Vary	12.8690381	50.2311075	ÈR	4.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	27	24	26	17	19.6	zataženo	25.56
79	muž	Drážïany	13.7397044	51.0497456	Nìmecko	5.10.2013	7	3	rekreaèní	30450.00	0.00	600.00	29850.00	prùmìr	49	31	72	83	19.6	zataženo	25.56
50	muž	Liberec	15.0663036	50.7709239	ÈR	5.10.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	nespokojen	31	23	30	8	19.6	zataženo	25.56
60	žena	Drážïany	13.7397044	51.0497456	Nìmecko	5.10.2013	7	3	rekreaèní	30450.00	0.00	600.00	29850.00	prùmìr	54	24	57	82	19.6	zataženo	25.56
67	žena	Drážïany	13.7397044	51.0497456	Nìmecko	5.10.2013	7	3	rekreaèní	30450.00	0.00	600.00	29850.00	prùmìr	60	22	69	48	19.6	zataženo	25.56
54	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	5.10.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	nespokojen	23	26	14	5	19.6	zataženo	25.56
77	muž	Salzburg	13.0475658	47.798095	Rakousko	10.10.2013	1	4	služební	5800.00	0.00	0.00	5800.00	prùmìr	44	35	48	82	15.1	srážky	25.53
64	muž	Varšava	21.0099069	52.2342533	Polsko	10.10.2013	1	3	služební	4350.00	0.00	0.00	4350.00	nespokojen	30	23	27	19	15.1	srážky	25.53
23	žena	Varšava	21.0099069	52.2342533	Polsko	10.10.2013	1	3	služební	4350.00	0.00	0.00	4350.00	nespokojen	22	12	40	12	15.1	srážky	25.53
63	muž	Salzburg	13.0475658	47.798095	Rakousko	10.10.2013	1	4	služební	5800.00	0.00	0.00	5800.00	prùmìr	43	30	57	82	15.1	srážky	25.53
58	muž	Varšava	21.0099069	52.2342533	Polsko	10.10.2013	1	3	služební	4350.00	0.00	0.00	4350.00	nespokojen	32	12	16	33	15.1	srážky	25.53
19	žena	Varšava	21.0099069	52.2342533	Polsko	10.10.2013	1	3	služební	4350.00	0.00	0.00	4350.00	nespokojen	21	10	30	19	15.1	srážky	25.53
51	muž	Salzburg	13.0475658	47.798095	Rakousko	10.10.2013	1	4	služební	5800.00	0.00	0.00	5800.00	prùmìr	42	35	45	93	15.1	srážky	25.53
51	muž	Zlín	17.6700633	49.2280669	ÈR	10.10.2013	1	4	služební	5800.00	0.00	0.00	5800.00	prùmìr	46	21	46	98	15.1	srážky	25.53
53	žena	Varšava	21.0099069	52.2342533	Polsko	10.10.2013	1	4	služební	5800.00	0.00	0.00	5800.00	nespokojen	29	25	15	6	15.1	srážky	25.53
36	žena	Salzburg	13.0475658	47.798095	Rakousko	10.10.2013	1	2	služební	2900.00	0.00	0.00	2900.00	prùmìr	41	31	55	81	15.1	srážky	25.53
58	žena	Salzburg	13.0475658	47.798095	Rakousko	10.10.2013	1	4	služební	5800.00	0.00	0.00	5800.00	prùmìr	47	21	61	51	15.1	srážky	25.53
76	muž	Varšava	21.0099069	52.2342533	Polsko	10.10.2013	1	3	služební	4350.00	0.00	0.00	4350.00	nespokojen	29	14	13	6	15.1	srážky	25.53
51	žena	Salzburg	13.0475658	47.798095	Rakousko	10.10.2013	1	1	služební	1450.00	0.00	0.00	1450.00	prùmìr	49	30	47	51	15.1	srážky	25.53
20	žena	Varšava	21.0099069	52.2342533	Polsko	10.10.2013	1	2	služební	2900.00	0.00	0.00	2900.00	nespokojen	32	14	15	8	15.1	srážky	25.53
58	muž	Vídeò	16.3736767	48.2115631	Rakousko	11.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	28	23	29	10	17.8	srážky	25.53
74	muž	Vídeò	16.3736767	48.2115631	Rakousko	11.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	14	18	21	4	17.8	srážky	25.53
67	muž	Vídeò	16.3736767	48.2115631	Rakousko	11.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	27	19	31	34	17.8	srážky	25.53
60	žena	Vídeò	16.3736767	48.2115631	Rakousko	11.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	27	20	39	17	17.8	srážky	25.53
70	muž	Vídeò	16.3736767	48.2115631	Rakousko	11.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	14	10	13	34	17.8	srážky	25.53
38	žena	Vídeò	16.3736767	48.2115631	Rakousko	11.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	nespokojen	25	21	28	35	17.8	srážky	25.53
41	žena	Praha	14.4212806	50.0874967	ÈR	11.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	50	67	69	52	17.8	srážky	25.53
82	muž	Vídeò	16.3736767	48.2115631	Rakousko	11.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	16	22	27	10	17.8	srážky	25.53
70	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	12.10.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	nespokojen	15	13	21	17	16.2	sluneèno	25.53
70	muž	Nitra	18.0902903	48.3139558	Slovensko	12.10.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	nespokojen	29	21	30	7	16.2	sluneèno	25.53
55	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	12.10.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	nespokojen	23	25	29	35	16.2	sluneèno	25.53
56	muž	Mnichov	11.5836375	48.1364669	Nìmecko	12.10.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	spokojen	93	74	99	72	16.2	sluneèno	25.53
34	žena	Mnichov	11.5836375	48.1364669	Nìmecko	12.10.2013	21	2	rekreaèní	60900.00	0.00	1400.00	59500.00	nespokojen	29	24	39	8	16.2	sluneèno	25.53
75	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	12.10.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	nespokojen	32	25	26	17	16.2	sluneèno	25.53
39	žena	Drážïany	13.7397044	51.0497456	Nìmecko	12.10.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	58	34	47	98	16.2	sluneèno	25.53
77	muž	Hradec Králové	15.8353464	50.2100194	ÈR	12.10.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	nespokojen	22	9	23	33	16.2	sluneèno	25.53
63	žena	Drážïany	13.7397044	51.0497456	Nìmecko	12.10.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	50	58	60	99	16.2	sluneèno	25.53
70	žena	Drážïany	13.7397044	51.0497456	Nìmecko	12.10.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	53	59	47	82	16.2	sluneèno	25.53
30	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	12.10.2013	21	3	rekreaèní	91350.00	0.00	1400.00	89950.00	nespokojen	26	13	32	18	16.2	sluneèno	25.53
79	žena	Drážïany	13.7397044	51.0497456	Nìmecko	12.10.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	41	29	47	52	16.2	sluneèno	25.53
46	muž	Drážïany	13.7397044	51.0497456	Nìmecko	12.10.2013	7	3	rekreaèní	30450.00	0.00	600.00	29850.00	prùmìr	56	67	63	93	16.2	sluneèno	25.53
58	žena	Ostrava	18.2825511	49.8341497	ÈR	17.10.2013	1	4	služební	5800.00	0.00	0.00	5800.00	prùmìr	55	58	71	82	8.1	zataženo	25.7
31	žena	Varšava	21.0099069	52.2342533	Polsko	17.10.2013	1	3	služební	4350.00	0.00	0.00	4350.00	nespokojen	37	27	26	3	8.1	zataženo	25.7
52	žena	Jihlava	15.5909008	49.3963828	ÈR	17.10.2013	1	3	služební	4350.00	0.00	0.00	4350.00	nespokojen	13	26	23	4	8.1	zataženo	25.7
64	žena	Berlín	13.3908886	52.5176189	Nìmecko	18.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	52	34	55	100	5.7	srážky	25.78
41	žena	Berlín	13.3908886	52.5176189	Nìmecko	18.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	56	57	69	46	5.7	srážky	25.78
44	žena	Salzburg	13.0475658	47.798095	Rakousko	18.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	53	34	45	51	5.7	srážky	25.78
24	žena	Berlín	13.3908886	52.5176189	Nìmecko	18.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	47	32	59	50	5.7	srážky	25.78
29	žena	Linec	14.2862742	48.3066489	Rakousko	18.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	45	36	53	46	5.7	srážky	25.78
19	žena	Plzeò	13.3771556	49.7490406	ÈR	18.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	37	21	14	11	5.7	srážky	25.78
78	muž	Linec	14.2862742	48.3066489	Rakousko	18.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	54	66	62	100	5.7	srážky	25.78
80	muž	Berlín	13.3908886	52.5176189	Nìmecko	18.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	49	59	60	50	5.7	srážky	25.78
25	muž	Kladno	14.1022533	50.1484586	ÈR	18.10.2013	2	3	rekreaèní	8700.00	0.00	200.00	8500.00	prùmìr	53	30	61	83	5.7	srážky	25.78
35	žena	Praha	14.4212806	50.0874967	ÈR	19.10.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	spokojen	100	81	94	55	7	zataženo	25.78
46	žena	Praha	14.4212806	50.0874967	ÈR	19.10.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	spokojen	97	74	92	58	7	zataženo	25.78
43	muž	Nitra	18.0902903	48.3139558	Slovensko	19.10.2013	7	3	rekreaèní	30450.00	0.00	600.00	29850.00	nespokojen	13	17	13	17	7	zataženo	25.78
74	muž	Drážïany	13.7397044	51.0497456	Nìmecko	19.10.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	54	34	72	93	7	zataženo	25.78
56	muž	Praha	14.4212806	50.0874967	ÈR	19.10.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	spokojen	96	91	82	64	7	zataženo	25.78
30	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	19.10.2013	21	1	rekreaèní	30450.00	0.00	1400.00	29050.00	nespokojen	22	22	27	4	7	zataženo	25.78
30	žena	Nitra	18.0902903	48.3139558	Slovensko	19.10.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	nespokojen	37	11	24	1	7	zataženo	25.78
46	žena	Salzburg	13.0475658	47.798095	Rakousko	19.10.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	spokojen	83	84	88	57	7	zataženo	25.78
20	žena	Nitra	18.0902903	48.3139558	Slovensko	19.10.2013	7	3	rekreaèní	30450.00	0.00	600.00	29850.00	nespokojen	13	21	37	12	7	zataženo	25.78
76	žena	Liberec	15.0663036	50.7709239	ÈR	19.10.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	spokojen	83	79	100	47	7	zataženo	25.78
19	muž	Plzeò	13.3771556	49.7490406	ÈR	19.10.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	nespokojen	25	26	28	3	7	zataženo	25.78
32	muž	Mnichov	11.5836375	48.1364669	Nìmecko	19.10.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	nespokojen	24	11	16	18	7	zataženo	25.78
35	muž	Praha	14.4212806	50.0874967	ÈR	19.10.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	spokojen	98	79	90	48	7	zataženo	25.78
65	žena	Drážïany	13.7397044	51.0497456	Nìmecko	19.10.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	prùmìr	42	68	54	98	7	zataženo	25.78
36	žena	Praha	14.4212806	50.0874967	ÈR	19.10.2013	7	2	rekreaèní	20300.00	0.00	600.00	19700.00	spokojen	92	82	85	71	7	zataženo	25.78
35	muž	Salzburg	13.0475658	47.798095	Rakousko	19.10.2013	7	1	rekreaèní	10150.00	0.00	600.00	9550.00	spokojen	95	75	87	48	7	zataženo	25.78
31	muž	Praha	14.4212806	50.0874967	ÈR	19.10.2013	7	4	rekreaèní	40600.00	0.00	600.00	40000.00	spokojen	82	65	81	72	7	zataženo	25.78
68	muž	Praha	14.4212806	50.0874967	ÈR	19.10.2013	21	4	rekreaèní	121800.00	0.00	1400.00	120400.00	nespokojen	16	20	21	4	7	zataženo	25.78
20	žena	Hradec Králové	15.8353464	50.2100194	ÈR	24.10.2013	1	4	služební	5800.00	0.00	0.00	5800.00	prùmìr	59	35	60	95	2.1	sluneèno	25.77
76	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	25.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	nespokojen	15	19	26	19	4.6	sluneèno	25.75
19	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	30	9	37	8	4.6	sluneèno	25.75
24	žena	Linec	14.2862742	48.3066489	Rakousko	25.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	51	23	45	84	4.6	sluneèno	25.75
22	muž	Salzburg	13.0475658	47.798095	Rakousko	25.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	57	57	46	98	4.6	sluneèno	25.75
57	žena	Zlín	17.6700633	49.2280669	ÈR	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	23	27	25	4	4.6	sluneèno	25.75
48	žena	Linec	14.2862742	48.3066489	Rakousko	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	58	22	47	47	4.6	sluneèno	25.75
69	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	25.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	nespokojen	26	19	25	10	4.6	sluneèno	25.75
60	muž	Bratislava	17.1097606	48.1547933	Slovensko	25.10.2013	7	1	rekreaèní	10150.00	0.00	200.00	9950.00	spokojen	89	73	97	55	4.6	sluneèno	25.75
36	žena	Linec	14.2862742	48.3066489	Rakousko	25.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	43	33	58	98	4.6	sluneèno	25.75
65	muž	Linec	14.2862742	48.3066489	Rakousko	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	48	59	60	82	4.6	sluneèno	25.75
40	žena	Linec	14.2862742	48.3066489	Rakousko	25.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	59	67	48	97	4.6	sluneèno	25.75
62	muž	Vídeò	16.3736767	48.2115631	Rakousko	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	28	25	27	19	4.6	sluneèno	25.75
77	muž	Salzburg	13.0475658	47.798095	Rakousko	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	prùmìr	55	32	53	81	4.6	sluneèno	25.75
29	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	25.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	nespokojen	16	19	31	5	4.6	sluneèno	25.75
19	žena	Berlín	13.3908886	52.5176189	Nìmecko	25.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	43	23	69	81	4.6	sluneèno	25.75
28	muž	Linec	14.2862742	48.3066489	Rakousko	25.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	60	31	47	96	4.6	sluneèno	25.75
36	muž	Salzburg	13.0475658	47.798095	Rakousko	25.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	56	33	45	93	4.6	sluneèno	25.75
19	žena	Brno	16.6153758	49.1921808	ÈR	25.10.2013	2	3	rekreaèní	8700.00	0.00	200.00	8500.00	nespokojen	38	27	15	19	4.6	sluneèno	25.75
64	muž	Mnichov	11.5836375	48.1364669	Nìmecko	25.10.2013	2	3	rekreaèní	8700.00	0.00	200.00	8500.00	prùmìr	53	34	70	96	4.6	sluneèno	25.75
49	muž	Linec	14.2862742	48.3066489	Rakousko	25.10.2013	2	4	rekreaèní	11600.00	0.00	200.00	11400.00	prùmìr	59	65	71	98	4.6	sluneèno	25.75
33	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	25.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	55	35	54	51	4.6	sluneèno	25.75
52	muž	Èeské Budìjovice	14.4757883	48.9763169	ÈR	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	29	26	26	9	4.6	sluneèno	25.75
50	muž	Salzburg	13.0475658	47.798095	Rakousko	25.10.2013	2	2	rekreaèní	5800.00	0.00	200.00	5600.00	prùmìr	58	30	45	51	4.6	sluneèno	25.75
22	žena	Èeské Budìjovice	14.4757883	48.9763169	ÈR	25.10.2013	2	1	rekreaèní	2900.00	0.00	200.00	2700.00	nespokojen	22	27	15	17	4.6	sluneèno	25.75
